date,store_id,product_category,product_name,units_sold,unit_price,customer_type,revenue
2025-06-26,S103,Grocery,Bread,7,899,Loyalty,6293
2025-06-26,S104,Grocery,Rice,6,1881,Loyalty,11286
2025-06-26,S104,Electronics,Mouse,19,308,Regular,5852
2025-06-26,S101,Grocery,Bread,9,2844,Loyalty,25596
2025-06-26,S104,Electronics,Mouse,1,2181,Loyalty,2181
2025-06-26,S105,Electronics,Headphones,14,3724,Loyalty,52136
2025-06-26,S104,Clothing,Hoodie,7,2085,Loyalty,14595
2025-06-26,S104,Grocery,Milk,19,2704,Loyalty,51376
2025-06-26,S105,Electronics,Headphones,14,552,Regular,7728
2025-06-26,S102,Clothing,Jeans,16,1936,Loyalty,30976
2025-06-26,S102,Grocery,Bread,2,1438,Loyalty,2876
2025-06-26,S102,Electronics,Keyboard,19,1330,Regular,25270
2025-06-27,S105,Clothing,Hoodie,2,2649,Regular,5298
2025-06-27,S101,Grocery,Bread,23,1508,Loyalty,34684
2025-06-27,S103,Clothing,Hoodie,8,1210,Regular,9680
2025-06-27,S105,Clothing,Hoodie,21,651,Loyalty,13671
2025-06-27,S104,Grocery,Eggs,5,1129,Regular,5645
2025-06-27,S103,Grocery,Eggs,18,2010,Regular,36180
2025-06-27,S104,Electronics,Smart Watch,2,859,Loyalty,1718
2025-06-27,S101,Electronics,Smart Watch,4,3866,Loyalty,15464
2025-06-27,S102,Clothing,T-Shirt,14,2567,Loyalty,35938
2025-06-27,S102,Electronics,Mouse,20,641,Loyalty,12820
2025-06-27,S103,Electronics,Keyboard,7,578,Regular,4046
2025-06-27,S103,Clothing,Jacket,13,352,Loyalty,4576
2025-06-28,S105,Clothing,Jeans,22,882,Loyalty,19404
2025-06-28,S103,Electronics,Mouse,23,3835,Loyalty,88205
2025-06-28,S103,Electronics,Keyboard,13,1214,Regular,15782
2025-06-28,S104,Clothing,Jeans,12,877,Loyalty,10524
2025-06-28,S103,Grocery,Milk,14,1159,Loyalty,16226
2025-06-28,S101,Electronics,Headphones,19,1454,Regular,27626
2025-06-28,S102,Electronics,Smart Watch,3,3980,Regular,11940
2025-06-28,S104,Electronics,Keyboard,6,1527,Loyalty,9162
2025-06-28,S101,Electronics,Smart Watch,16,2121,Loyalty,33936
2025-06-28,S105,Electronics,Mouse,15,3965,Loyalty,59475
2025-06-28,S104,Electronics,Keyboard,18,93,Loyalty,1674
2025-06-28,S101,Grocery,Milk,7,1901,Regular,13307
2025-06-29,S105,Electronics,Headphones,2,3474,Loyalty,6948
2025-06-29,S103,Electronics,Keyboard,18,1986,Regular,35748
2025-06-29,S102,Grocery,Bread,22,3366,Loyalty,74052
2025-06-29,S103,Clothing,Hoodie,11,366,Regular,4026
2025-06-29,S101,Electronics,Smart Watch,16,209,Regular,3344
2025-06-29,S104,Clothing,Jacket,22,1239,Loyalty,27258
2025-06-29,S101,Grocery,Bread,3,2838,Regular,8514
2025-06-29,S101,Clothing,Hoodie,14,3738,Regular,52332
2025-06-29,S105,Grocery,Milk,3,1628,Regular,4884
2025-06-29,S103,Grocery,Rice,22,3265,Regular,71830
2025-06-29,S104,Grocery,Rice,9,3087,Regular,27783
2025-06-29,S104,Electronics,Keyboard,8,3588,Loyalty,28704
2025-06-30,S102,Electronics,Mouse,16,3816,Loyalty,61056
2025-06-30,S103,Electronics,Keyboard,23,939,Loyalty,21597
2025-06-30,S104,Clothing,T-Shirt,6,781,Regular,4686
2025-06-30,S102,Clothing,Jeans,4,2736,Loyalty,10944
2025-06-30,S103,Grocery,Milk,7,90,Regular,630
2025-06-30,S102,Grocery,Rice,15,1183,Loyalty,17745
2025-06-30,S104,Clothing,Hoodie,22,3125,Loyalty,68750
2025-06-30,S102,Clothing,Jeans,11,1547,Loyalty,17017
2025-06-30,S105,Grocery,Bread,22,3028,Regular,66616
2025-06-30,S102,Grocery,Bread,15,2198,Regular,32970
2025-06-30,S101,Clothing,Hoodie,9,808,Loyalty,7272
2025-06-30,S103,Electronics,Mouse,7,2478,Regular,17346
